matchId,teamId,laneOutcome,laneEventTimestampMs,laneEventTimestampMin,adc_kills,adc_deaths,support_kills,support_deaths,support_wardsPlaced,jungle_kills,jungle_deaths,team_hordeKills,team_dragonKills
KR_8354635602,100,LOSE,781455,13.02,2,5,1,2,12,4,2,3,1
KR_8354635602,200,WIN,781455,13.02,3,1,1,5,13,4,2,0,0
KR_8351078563,100,LOSE,788708,13.15,2,3,1,2,14,0,0,1,1
KR_8351078563,200,WIN,788708,13.15,4,0,2,3,41,0,1,2,1
KR_8349947673,100,LOSE,703886,11.73,0,3,2,4,11,2,1,3,0
KR_8349947673,200,WIN,703886,11.73,5,0,0,1,6,1,2,0,1
KR_8349512344,100,WIN,865402,14.42,2,0,1,2,18,2,2,2,0
KR_8349512344,200,LOSE,865402,14.42,1,2,0,2,51,4,1,1,0
KR_8338101688,100,WIN,904522,15.08,4,2,1,2,19,5,0,3,1
KR_8338101688,200,LOSE,904522,15.08,1,5,2,6,9,2,6,0,0
KR_8338097403,100,LOSE,860081,14.33,2,7,2,2,14,2,3,3,1
KR_8338097403,200,WIN,860081,14.33,6,5,2,2,10,2,2,0,0
KR_8353006510,100,WIN,880576,14.68,3,3,0,3,14,0,1,3,0
KR_8353006510,200,LOSE,880576,14.68,5,1,0,1,52,2,2,0,2
KR_8354372711,100,WIN,888837,14.81,2,6,4,2,16,4,4,3,1
KR_8354372711,200,LOSE,888837,14.81,5,4,2,5,14,3,5,0,0
KR_8354363474,100,LOSE,823137,13.72,4,6,0,5,8,2,5,0,1
KR_8354363474,200,WIN,823137,13.72,4,1,5,4,10,4,4,3,1
KR_8352127867,100,LOSE,832621,13.88,0,4,0,2,14,1,2,3,0
KR_8352127867,200,WIN,832621,13.88,3,1,0,0,11,5,0,0,1
KR_8349079802,100,WIN,797051,13.28,5,2,1,3,14,2,1,1,0
KR_8349079802,200,LOSE,797051,13.28,3,4,0,2,23,7,3,2,2
KR_8349056298,100,WIN,899948,15.0,1,5,4,1,18,3,2,3,1
KR_8349056298,200,LOSE,899948,15.0,4,4,1,4,9,1,6,0,1
KR_8348025820,100,LOSE,881535,14.69,0,0,0,3,12,0,4,0,0
KR_8348025820,200,WIN,881535,14.69,1,0,0,0,12,10,0,3,2
KR_8345799059,100,WIN,1059809,17.66,4,2,1,1,18,8,3,1,0
KR_8345799059,200,LOSE,1059809,17.66,2,7,3,6,20,2,3,2,2
KR_8342803508,100,WIN,852394,14.21,3,4,0,0,16,3,2,2,0
KR_8342803508,200,LOSE,852394,14.21,4,2,1,3,11,1,1,1,1
KR_8342766259,100,WIN,968418,16.14,0,1,1,7,49,3,5,0,0
KR_8342766259,200,LOSE,968418,16.14,6,2,0,1,17,3,1,3,2
KR_8339967975,100,WIN,727045,12.12,4,1,2,0,32,1,0,3,1
KR_8339967975,200,LOSE,727045,12.12,1,1,0,4,11,1,2,0,0
KR_8337304355,100,WIN,797076,13.28,2,1,2,1,11,2,1,0,1
KR_8337304355,200,LOSE,797076,13.28,2,3,0,1,8,3,2,3,0
KR_8337254805,100,WIN,819978,13.67,4,2,1,2,11,4,1,0,1
KR_8337254805,200,LOSE,819978,13.67,1,2,4,4,6,2,2,3,0
KR_8337239660,100,WIN,646584,10.78,7,0,0,0,8,3,0,2,0
KR_8337239660,200,LOSE,646584,10.78,1,5,0,5,2,0,2,1,1
KR_8338040359,100,WIN,677371,11.29,5,0,0,1,8,3,2,0,0
KR_8338040359,200,LOSE,677371,11.29,2,3,1,1,34,3,1,0,1
KR_8351646192,100,LOSE,715225,11.92,0,5,0,2,14,1,1,3,0
KR_8351646192,200,WIN,715225,11.92,6,0,1,2,7,1,1,0,2
KR_8351625343,100,WIN,907521,15.13,13,1,0,4,12,4,1,2,2
KR_8351625343,200,LOSE,907521,15.13,1,5,3,8,4,3,3,1,0
KR_8351600924,100,WIN,986959,16.45,2,4,2,3,22,5,3,3,2
KR_8351600924,200,LOSE,986959,16.45,5,4,2,2,23,4,5,0,0
KR_8351602198,100,LOSE,892807,14.88,1,5,0,2,16,5,2,1,0
KR_8351602198,200,WIN,892807,14.88,3,1,0,1,11,2,2,2,1
KR_8348697284,100,LOSE,938938,15.65,2,0,1,2,24,0,3,3,1
KR_8348697284,200,WIN,938938,15.65,4,1,0,2,13,1,2,0,1
KR_8348686197,100,LOSE,852825,14.21,0,3,1,1,14,1,2,3,0
KR_8348686197,200,WIN,852825,14.21,3,0,2,1,16,1,1,0,1
KR_8347118583,100,WIN,872364,14.54,4,2,0,0,11,3,0,0,1
KR_8347118583,200,LOSE,872364,14.54,1,2,0,2,18,4,4,3,0
KR_8339857811,100,WIN,926900,15.45,2,4,2,3,16,7,2,3,1
KR_8339857811,200,LOSE,926900,15.45,3,4,0,7,20,4,4,0,1
KR_8339814886,100,LOSE,822123,13.7,3,2,0,4,14,5,2,0,0
KR_8339814886,200,WIN,822123,13.7,4,2,3,3,12,4,2,3,1
KR_8339786689,100,LOSE,735646,12.26,1,3,1,3,3,2,1,3,1
KR_8339786689,200,WIN,735646,12.26,1,0,2,2,9,3,2,0,1
KR_8339746604,100,LOSE,1057323,17.62,5,3,1,4,20,2,3,3,1
KR_8339746604,200,WIN,1057323,17.62,0,3,2,3,65,8,3,0,1
KR_8339214431,100,LOSE,822803,13.71,5,5,3,0,12,6,1,3,1
KR_8339214431,200,WIN,822803,13.71,4,5,0,4,15,3,4,0,0
KR_8339123964,100,LOSE,862210,14.37,0,2,1,2,14,2,3,0,0
KR_8339123964,200,WIN,862210,14.37,1,2,1,2,12,3,1,3,1
KR_8338045822,100,LOSE,834373,13.91,1,3,1,2,45,3,1,3,0
KR_8338045822,200,WIN,834373,13.91,5,1,2,2,13,2,4,0,0
KR_8338025604,100,WIN,958660,15.98,9,3,1,1,18,4,3,3,1
KR_8338025604,200,LOSE,958660,15.98,3,7,1,3,56,3,3,0,0
KR_8338006475,100,WIN,781728,13.03,7,1,0,2,16,1,3,3,1
KR_8338006475,200,LOSE,781728,13.03,0,5,0,3,11,6,1,0,1
KR_8337976233,100,WIN,772557,12.88,2,0,1,4,15,1,6,0,0
KR_8337976233,200,LOSE,772557,12.88,1,3,2,0,12,3,1,3,0
KR_8337950605,100,LOSE,887607,14.79,3,4,0,6,12,4,2,3,0
KR_8337950605,200,WIN,887607,14.79,5,2,1,0,15,4,3,0,1
KR_8337915169,100,LOSE,741603,12.36,0,1,1,0,9,1,4,0,0
KR_8337915169,200,WIN,741603,12.36,0,0,1,0,31,3,1,3,2
KR_8337860674,100,WIN,824506,13.74,3,4,3,3,37,5,0,3,0
KR_8337860674,200,LOSE,824506,13.74,3,5,1,1,10,6,3,0,1
KR_8337814224,100,LOSE,911649,15.19,1,7,2,3,11,5,4,3,0
KR_8337814224,200,WIN,911649,15.19,3,2,2,2,14,9,3,0,2
KR_8337398020,100,WIN,886183,14.77,1,2,1,1,14,5,2,2,1
KR_8337398020,200,LOSE,886183,14.77,5,1,0,3,27,0,3,1,1
KR_8337369390,100,WIN,685810,11.43,3,1,1,2,14,0,4,0,1
KR_8337369390,200,LOSE,685810,11.43,1,3,2,2,8,6,2,3,0
KR_8354431188,100,WIN,800871,13.35,3,1,1,0,19,0,1,1,1
KR_8354431188,200,LOSE,800871,13.35,1,2,0,2,11,1,0,2,0
KR_8352222522,100,LOSE,805231,13.42,4,1,2,4,15,1,2,0,0
KR_8352222522,200,WIN,805231,13.42,0,5,1,1,12,7,1,3,2
KR_8352165052,100,LOSE,820783,13.68,0,3,0,3,11,1,1,3,0
KR_8352165052,200,WIN,820783,13.68,5,1,0,0,12,4,0,0,1
KR_8350806858,100,LOSE,958747,15.98,6,3,0,4,55,4,0,3,0
KR_8350806858,200,WIN,958747,15.98,4,2,0,5,18,4,2,0,1
KR_8352617010,100,LOSE,859380,14.32,2,0,0,0,12,1,1,3,1
KR_8352617010,200,WIN,859380,14.32,0,2,0,0,10,1,0,0,0
KR_8350846418,100,LOSE,1035282,17.25,6,1,0,4,15,4,0,3,2
KR_8350846418,200,WIN,1035282,17.25,1,4,0,6,18,2,6,0,0
KR_8344644463,100,LOSE,913733,15.23,3,6,2,5,17,6,2,0,1
KR_8344644463,200,WIN,913733,15.23,9,2,1,5,15,4,2,3,0
KR_8341349671,100,LOSE,861744,14.36,3,4,1,4,11,0,1,0,1
KR_8341349671,200,WIN,861744,14.36,4,4,3,1,46,2,0,3,0
KR_8351139646,100,WIN,834794,13.91,1,1,2,1,13,2,0,3,1
KR_8351139646,200,LOSE,834794,13.91,1,3,1,2,12,0,3,0,0
KR_8348528260,100,LOSE,789647,13.16,1,2,2,2,41,5,1,3,0
KR_8348528260,200,WIN,789647,13.16,2,0,0,0,15,5,3,0,1
KR_8348504037,100,LOSE,765886,12.76,0,5,0,3,8,0,2,0,0
KR_8348504037,200,WIN,765886,12.76,5,0,4,1,7,1,0,3,1
KR_8348445415,100,WIN,856978,14.28,0,3,1,4,13,5,1,3,0
KR_8348445415,200,LOSE,856978,14.28,6,2,0,1,13,3,2,0,1
KR_8346396129,100,LOSE,627969,10.47,2,5,1,3,5,5,1,3,0
KR_8346396129,200,WIN,627969,10.47,3,2,1,2,32,7,2,0,0
KR_8346363160,100,LOSE,915062,15.25,1,2,0,2,16,3,5,3,1
KR_8346363160,200,WIN,915062,15.25,4,1,2,0,10,3,2,0,0
KR_8346150404,100,WIN,783532,13.06,2,3,3,2,6,8,2,3,1
KR_8346150404,200,LOSE,783532,13.06,4,3,2,4,8,6,4,0,1
KR_8344411991,100,WIN,990119,16.5,2,3,1,3,17,4,2,3,0
KR_8344411991,200,LOSE,990119,16.5,1,0,2,3,36,6,2,0,1
KR_8343780693,100,LOSE,891513,14.86,0,2,1,3,13,7,2,1,0
KR_8343780693,200,WIN,891513,14.86,1,3,3,3,14,2,1,2,2
KR_8343599205,100,LOSE,693381,11.56,0,6,0,3,6,5,2,3,0
KR_8343599205,200,WIN,693381,11.56,4,0,5,1,34,3,1,0,1
KR_8343184103,100,LOSE,1130522,18.84,3,3,1,6,22,2,5,3,0
KR_8343184103,200,WIN,1130522,18.84,2,4,2,4,28,10,0,0,2
KR_8338020595,100,LOSE,761929,12.7,1,4,4,2,10,7,4,3,0
KR_8338020595,200,WIN,761929,12.7,3,2,4,1,10,4,4,0,0
KR_8352950146,100,LOSE,920644,15.34,2,1,2,2,52,6,4,1,2
KR_8352950146,200,WIN,920644,15.34,1,3,1,3,17,2,4,2,0
KR_8350988190,100,WIN,825832,13.76,4,1,1,3,14,2,2,3,0
KR_8350988190,200,LOSE,825832,13.76,2,2,1,2,16,4,2,0,1
KR_8350713575,100,WIN,857880,14.3,5,1,0,2,7,4,4,0,0
KR_8350713575,200,LOSE,857880,14.3,3,6,1,1,15,1,1,3,2
KR_8350613905,100,LOSE,854737,14.25,2,3,1,3,13,0,5,3,0
KR_8350613905,200,WIN,854737,14.25,5,2,2,2,13,5,0,0,2
KR_8350567684,100,LOSE,775236,12.92,6,2,0,3,14,9,1,3,0
KR_8350567684,200,WIN,775236,12.92,4,1,1,4,13,2,4,0,1
KR_8350518136,100,LOSE,734051,12.23,2,6,2,3,9,2,0,3,1
KR_8350518136,200,WIN,734051,12.23,6,0,0,2,9,3,0,0,0
KR_8350409999,100,WIN,1064440,17.74,3,5,1,4,24,4,4,3,1
KR_8350409999,200,LOSE,1064440,17.74,5,4,0,2,22,8,3,0,0
KR_8350360229,100,WIN,757671,12.63,3,6,1,3,9,2,3,2,1
KR_8350360229,200,LOSE,757671,12.63,5,3,3,2,10,5,0,1,0
KR_8349104407,100,LOSE,1008392,16.81,1,2,0,4,12,6,3,3,1
KR_8349104407,200,WIN,1008392,16.81,5,3,1,2,19,2,1,0,1
KR_8349085147,100,WIN,781616,13.03,6,2,0,1,16,1,0,3,1
KR_8349085147,200,LOSE,781616,13.03,2,2,1,4,39,0,6,0,0
KR_8346371793,100,LOSE,863609,14.39,7,3,3,3,19,2,3,3,2
KR_8346371793,200,WIN,863609,14.39,0,4,5,7,13,5,5,0,0
KR_8346354148,100,WIN,1051764,17.53,5,0,0,2,22,11,3,2,2
KR_8346354148,200,LOSE,1051764,17.53,4,7,0,5,19,1,6,1,0
KR_8346260403,100,LOSE,837377,13.96,0,4,5,1,9,3,1,3,0
KR_8346260403,200,WIN,837377,13.96,3,0,1,1,17,2,2,0,1
KR_8346161183,100,WIN,943040,15.72,1,4,2,3,21,3,1,3,1
KR_8346161183,200,LOSE,943040,15.72,1,4,1,1,17,5,2,0,1
KR_8346099776,100,WIN,890719,14.85,3,2,2,1,40,5,2,2,1
KR_8346099776,200,LOSE,890719,14.85,2,3,0,5,16,3,4,1,0
KR_8346030753,100,LOSE,969143,16.15,1,4,1,4,15,8,8,1,1
KR_8346030753,200,WIN,969143,16.15,3,2,0,1,18,8,3,2,1
KR_8346010059,100,LOSE,676183,11.27,1,6,0,1,5,0,0,0,0
KR_8346010059,200,WIN,676183,11.27,6,0,0,1,10,2,0,3,1
KR_8345892833,100,WIN,834774,13.91,5,1,1,3,14,7,1,0,2
KR_8345892833,200,LOSE,834774,13.91,1,6,0,4,18,4,2,3,0
KR_8354655025,100,LOSE,676551,11.28,1,5,1,1,15,1,1,3,0
KR_8354655025,200,WIN,676551,11.28,5,1,0,0,9,1,0,0,1
KR_8353766821,100,WIN,822531,13.71,8,5,4,4,12,1,1,3,0
KR_8353766821,200,LOSE,822531,13.71,4,7,4,5,10,0,3,0,1
KR_8346823588,100,WIN,867594,14.46,5,5,1,4,17,9,1,3,1
KR_8346823588,200,LOSE,867594,14.46,6,6,3,5,10,3,3,0,1
KR_8346722078,100,WIN,913391,15.22,1,4,2,7,11,5,4,1,0
KR_8346722078,200,LOSE,913391,15.22,4,4,1,2,14,6,5,2,2
KR_8345340154,100,WIN,638845,10.65,4,0,0,0,9,5,1,3,0
KR_8345340154,200,LOSE,638845,10.65,0,5,0,4,5,2,3,0,1
KR_8345292878,100,WIN,779274,12.99,2,4,0,2,12,3,1,2,0
KR_8345292878,200,LOSE,779274,12.99,4,2,2,1,7,1,2,1,1
KR_8341741258,100,WIN,1050783,17.51,5,4,1,3,24,10,0,3,2
KR_8341741258,200,LOSE,1050783,17.51,1,5,0,3,17,5,5,0,0
KR_8338777174,100,LOSE,587414,9.79,0,5,1,3,4,2,0,3,0
KR_8338777174,200,WIN,587414,9.79,1,1,3,2,7,5,1,0,0
KR_8354740023,100,WIN,885408,14.76,6,2,2,3,19,3,0,3,1
KR_8354740023,200,LOSE,885408,14.76,2,3,0,6,15,2,3,0,0
KR_8354482949,100,WIN,937730,15.63,2,3,4,1,21,4,2,2,0
KR_8354482949,200,LOSE,937730,15.63,3,6,2,2,10,0,4,1,1
KR_8345818335,100,LOSE,735579,12.26,0,4,1,4,10,7,2,2,0
KR_8345818335,200,WIN,735579,12.26,5,1,0,2,8,4,1,1,1
KR_8345792173,100,WIN,887987,14.8,3,4,1,4,16,6,2,1,0
KR_8345792173,200,LOSE,887987,14.8,4,2,2,7,19,2,4,2,1
KR_8345753383,100,WIN,828708,13.81,6,3,3,5,10,3,6,0,0
KR_8345753383,200,LOSE,828708,13.81,7,7,2,4,11,6,1,3,2
KR_8345719664,100,LOSE,809633,13.49,0,6,4,5,14,5,6,3,0
KR_8345719664,200,WIN,809633,13.49,2,3,3,0,17,15,2,0,1
KR_8341622031,100,LOSE,886725,14.78,2,3,0,0,18,6,1,3,0
KR_8341622031,200,WIN,886725,14.78,3,4,0,4,12,4,3,0,2
KR_8340096372,100,LOSE,884764,14.75,2,1,0,5,15,1,3,0,0
KR_8340096372,200,WIN,884764,14.75,3,0,0,2,13,4,0,3,2
KR_8338598832,100,WIN,822854,13.71,3,2,2,3,12,3,2,3,0
KR_8338598832,200,LOSE,822854,13.71,3,5,2,4,49,5,2,0,1
KR_8354710076,100,WIN,1012682,16.88,2,5,0,4,17,10,1,0,1
KR_8354710076,200,LOSE,1012682,16.88,2,3,3,4,26,2,3,3,1
KR_8350775744,100,WIN,794640,13.24,0,1,0,1,14,6,1,0,1
KR_8350775744,200,LOSE,794640,13.24,1,3,1,2,3,2,3,3,0
KR_8350690096,100,WIN,708829,11.81,7,1,2,0,10,2,2,3,1
KR_8350690096,200,LOSE,708829,11.81,0,3,1,5,6,4,6,0,0
KR_8349873273,100,LOSE,706733,11.78,1,5,3,4,6,3,4,0,0
KR_8349873273,200,WIN,706733,11.78,3,2,6,2,7,4,2,3,0
KR_8349586621,100,LOSE,954791,15.91,2,3,2,2,15,4,3,3,0
KR_8349586621,200,WIN,954791,15.91,3,4,0,1,15,4,2,0,2
KR_8343636050,100,LOSE,820420,13.67,2,5,1,5,22,0,4,0,0
KR_8343636050,200,WIN,820420,13.67,6,2,0,1,46,7,0,3,2
KR_8338791767,100,WIN,848744,14.15,9,0,1,1,14,4,1,3,1
KR_8338791767,200,LOSE,848744,14.15,0,7,0,5,18,0,3,0,0
KR_8338726068,100,WIN,634187,10.57,7,0,1,0,5,1,1,3,1
KR_8338726068,200,LOSE,634187,10.57,0,4,0,3,13,1,0,0,0
KR_8338444426,100,WIN,764606,12.74,8,0,5,3,10,2,2,3,0
KR_8338444426,200,LOSE,764606,12.74,0,7,3,5,8,3,2,0,1
KR_8355249172,100,WIN,908053,15.13,1,2,1,3,12,4,2,3,1
KR_8355249172,200,LOSE,908053,15.13,1,1,0,2,10,3,3,0,1
KR_8355219662,100,WIN,919317,15.32,5,0,1,1,14,5,3,3,0
KR_8355219662,200,LOSE,919317,15.32,1,4,1,3,16,2,4,0,2
KR_8355047650,100,LOSE,966788,16.11,3,7,2,3,13,6,3,3,0
KR_8355047650,200,WIN,966788,16.11,4,5,4,3,20,4,3,0,2
KR_8354996059,100,LOSE,729359,12.16,2,9,0,2,10,4,3,0,0
KR_8354996059,200,WIN,729359,12.16,9,3,0,3,5,4,2,3,1
KR_8354639765,100,WIN,819219,13.65,6,5,3,5,11,9,0,3,2
KR_8354639765,200,LOSE,819219,13.65,6,5,4,7,6,2,4,0,0
KR_8354587207,100,WIN,826581,13.78,1,1,0,3,11,2,1,2,2
KR_8354587207,200,LOSE,826581,13.78,1,1,2,2,10,4,2,1,0
KR_8354539836,100,WIN,793806,13.23,3,5,3,5,11,4,2,3,1
KR_8354539836,200,LOSE,793806,13.23,1,5,1,5,11,5,3,0,0
KR_8353169451,100,WIN,765819,12.76,3,1,2,1,13,5,1,3,1
KR_8353169451,200,LOSE,765819,12.76,1,5,0,4,40,0,3,0,0
KR_8353099141,100,LOSE,1004524,16.74,3,1,0,2,17,6,5,1,0
KR_8353099141,200,WIN,1004524,16.74,4,3,2,2,19,3,2,2,2
KR_8353081512,100,LOSE,863518,14.39,0,3,1,3,16,5,2,0,0
KR_8353081512,200,WIN,863518,14.39,4,0,2,2,15,3,1,3,2
KR_8351613054,100,WIN,784895,13.08,5,1,3,0,12,2,0,3,1
KR_8351613054,200,LOSE,784895,13.08,1,5,0,3,39,1,2,0,1
KR_8348725969,100,LOSE,902781,15.05,3,3,1,4,7,1,4,1,1
KR_8348725969,200,WIN,902781,15.05,2,4,3,3,11,3,2,2,0
KR_8346528961,100,LOSE,852874,14.21,2,5,0,2,13,6,2,0,0
KR_8346528961,200,WIN,852874,14.21,4,3,3,2,12,4,3,3,1
KR_8344048058,100,LOSE,835779,13.93,4,2,0,4,14,7,2,0,0
KR_8344048058,200,WIN,835779,13.93,2,4,1,3,7,3,2,3,1
KR_8342558238,100,WIN,935617,15.59,3,3,2,3,20,6,0,3,2
KR_8342558238,200,LOSE,935617,15.59,2,4,0,6,9,5,2,0,0
KR_8340652665,100,WIN,650284,10.84,0,1,2,1,8,8,1,3,0
KR_8340652665,200,LOSE,650284,10.84,1,1,0,4,8,1,3,0,0
KR_8352458948,100,LOSE,702637,11.71,1,6,1,2,10,2,3,3,0
KR_8352458948,200,WIN,702637,11.71,5,2,2,1,5,4,0,0,2
KR_8352396226,100,LOSE,859909,14.33,4,0,2,1,22,2,4,3,0
KR_8352396226,200,WIN,859909,14.33,1,5,0,1,12,2,1,0,1
KR_8352340313,100,LOSE,788304,13.14,0,2,0,1,8,2,2,3,0
KR_8352340313,200,WIN,788304,13.14,3,0,1,0,11,4,0,0,1
KR_8348279970,100,WIN,935505,15.59,4,5,0,2,20,2,0,0,2
KR_8348279970,200,LOSE,935505,15.59,4,3,0,4,18,2,2,3,0
KR_8347102257,100,WIN,843681,14.06,7,1,1,2,10,4,1,3,1
KR_8347102257,200,LOSE,843681,14.06,2,3,1,4,13,1,1,0,0
KR_8343158676,100,WIN,765728,12.76,2,1,1,2,14,0,0,3,1
KR_8343158676,200,LOSE,765728,12.76,0,1,0,2,42,2,1,0,0
KR_8341516122,100,WIN,904379,15.07,3,1,0,1,22,3,0,3,1
KR_8341516122,200,LOSE,904379,15.07,0,2,1,1,50,1,1,0,1
KR_8339819399,100,LOSE,880919,14.68,1,3,0,4,9,3,1,0,1
KR_8339819399,200,WIN,880919,14.68,4,0,1,1,19,2,1,3,0
KR_8338795204,100,LOSE,1200183,20.0,2,9,0,6,31,11,1,0,0
KR_8338795204,200,WIN,1200183,20.0,6,4,2,6,79,10,1,3,3
KR_8352975305,100,LOSE,909024,15.15,1,3,0,2,53,3,4,0,0
KR_8352975305,200,WIN,909024,15.15,1,2,1,3,21,2,1,3,1
KR_8352734159,100,LOSE,946407,15.77,2,2,0,4,43,4,1,3,1
KR_8352734159,200,WIN,946407,15.77,2,2,0,3,17,6,3,0,1
KR_8352659947,100,WIN,770677,12.84,3,0,0,1,39,5,0,3,2
KR_8352659947,200,LOSE,770677,12.84,1,4,0,2,13,1,2,0,0
KR_8352026311,100,LOSE,786778,13.11,0,3,2,3,10,1,0,3,0
KR_8352026311,200,WIN,786778,13.11,3,3,1,2,12,3,0,0,2
KR_8351482454,100,WIN,907264,15.12,4,1,3,4,14,1,5,1,1
KR_8351482454,200,LOSE,907264,15.12,4,4,1,2,19,8,3,2,0
KR_8351454534,100,WIN,1021928,17.03,1,5,0,2,13,3,4,3,0
KR_8351454534,200,LOSE,1021928,17.03,5,1,0,4,13,2,3,0,1
KR_8351345239,100,LOSE,830234,13.84,2,2,1,4,7,3,2,0,0
KR_8351345239,200,WIN,830234,13.84,4,3,1,1,9,6,2,3,1
KR_8351192917,100,WIN,861013,14.35,4,1,2,1,10,8,1,3,0
KR_8351192917,200,LOSE,861013,14.35,2,4,1,4,8,1,3,0,2
KR_8350961148,100,LOSE,978154,16.3,4,0,0,4,19,5,2,0,0
KR_8350961148,200,WIN,978154,16.3,1,6,0,1,42,2,2,3,1
KR_8350817306,100,LOSE,978625,16.31,1,4,2,6,17,7,4,2,0
KR_8350817306,200,WIN,978625,16.31,5,4,0,4,18,8,2,1,1
KR_8350739226,100,LOSE,655781,10.93,6,0,1,4,5,2,2,2,0
KR_8350739226,200,WIN,655781,10.93,4,4,1,3,38,2,3,1,0
KR_8350673759,100,LOSE,968214,16.14,2,2,2,1,4,3,1,0,0
KR_8350673759,200,WIN,968214,16.14,2,5,1,1,53,3,4,3,2
KR_8352468745,100,WIN,933179,15.55,1,0,0,2,15,1,2,3,1
KR_8352468745,200,LOSE,933179,15.55,2,1,1,0,53,1,0,0,1
KR_8352405387,100,WIN,885154,14.75,0,2,0,3,53,2,1,3,2
KR_8352405387,200,LOSE,885154,14.75,4,2,1,1,14,3,1,0,0
KR_8352334973,100,WIN,849853,14.16,0,2,1,3,48,8,1,3,0
KR_8352334973,200,LOSE,849853,14.16,0,2,2,1,13,4,6,0,1
KR_8352277456,100,LOSE,821770,13.7,0,1,1,0,10,2,1,2,0
KR_8352277456,200,WIN,821770,13.7,1,0,0,0,10,3,1,1,1
KR_8354855651,100,WIN,1010112,16.84,18,4,1,3,19,7,3,3,2
KR_8354855651,200,LOSE,1010112,16.84,2,6,0,9,11,7,3,0,0
KR_8354818136,100,WIN,763436,12.72,5,1,3,3,8,1,0,3,1
KR_8354818136,200,LOSE,763436,12.72,0,5,1,2,8,1,3,0,0
KR_8354758075,100,WIN,746688,12.44,3,2,2,1,7,1,2,0,1
KR_8354758075,200,LOSE,746688,12.44,0,3,0,3,9,3,2,3,0
KR_8354085917,100,WIN,1002173,16.7,2,2,1,1,18,0,1,0,2
KR_8354085917,200,LOSE,1002173,16.7,1,3,1,1,16,2,3,3,0
KR_8353282296,100,LOSE,758549,12.64,1,7,0,6,8,5,0,3,1
KR_8353282296,200,WIN,758549,12.64,7,0,3,1,5,3,2,0,1
KR_8352898376,100,WIN,979302,16.32,9,4,1,4,13,5,4,0,2
KR_8352898376,200,LOSE,979302,16.32,5,6,1,5,9,2,1,3,0
KR_8352199057,100,WIN,800134,13.34,4,2,1,5,11,3,3,3,0
KR_8352199057,200,LOSE,800134,13.34,4,5,0,0,9,8,2,0,1
KR_8352130949,100,LOSE,804681,13.41,1,4,2,4,13,2,2,2,0
KR_8352130949,200,WIN,804681,13.41,2,1,3,0,43,5,2,1,2
KR_8352102046,100,LOSE,603542,10.06,2,3,0,2,5,0,2,0,0
KR_8352102046,200,WIN,603542,10.06,3,1,2,1,7,2,0,3,1
KR_8349112639,100,LOSE,785418,13.09,0,5,0,2,12,5,4,3,0
KR_8349112639,200,WIN,785418,13.09,7,0,0,2,12,4,4,0,0
KR_8346624566,100,WIN,804979,13.42,3,3,0,3,10,4,5,0,1
KR_8346624566,200,LOSE,804979,13.42,2,4,2,4,9,8,1,3,0
KR_8346524154,100,LOSE,1205820,20.1,5,4,1,4,21,1,3,0,0
KR_8346524154,200,WIN,1205820,20.1,1,5,2,1,15,10,0,3,3
KR_8346086234,100,LOSE,829713,13.83,0,3,1,5,15,3,2,3,1
KR_8346086234,200,WIN,829713,13.83,5,0,0,2,11,2,1,0,1
KR_8343977605,100,WIN,940524,15.68,1,1,1,2,12,4,2,2,1
KR_8343977605,200,LOSE,940524,15.68,2,3,0,2,16,3,3,1,0
KR_8343848374,100,WIN,739591,12.33,3,0,3,2,10,6,0,3,0
KR_8343848374,200,LOSE,739591,12.33,2,4,2,3,10,1,3,0,0
KR_8343832734,100,WIN,1009066,16.82,6,2,1,5,21,2,1,3,1
KR_8343832734,200,LOSE,1009066,16.82,5,2,0,3,15,4,3,0,0
KR_8343823404,100,LOSE,786677,13.11,1,0,1,2,13,1,2,3,0
KR_8343823404,200,WIN,786677,13.11,2,1,1,0,14,4,1,0,1
KR_8342621668,100,LOSE,763157,12.72,0,5,1,1,6,0,2,0,0
KR_8342621668,200,WIN,763157,12.72,2,1,2,0,12,5,1,3,1
KR_8342561706,100,LOSE,703031,11.72,2,4,0,7,5,2,3,0,0
KR_8342561706,200,WIN,703031,11.72,6,1,3,1,8,5,0,3,1
KR_8354794090,100,LOSE,930857,15.51,3,4,1,4,17,1,3,0,0
KR_8354794090,200,WIN,930857,15.51,5,3,2,4,15,2,1,3,1
KR_8354520111,100,LOSE,834273,13.9,2,1,0,3,48,1,2,0,1
KR_8354520111,200,WIN,834273,13.9,2,1,1,2,12,5,0,3,1
KR_8354475382,100,LOSE,651145,10.85,1,3,0,4,6,4,2,3,0
KR_8354475382,200,WIN,651145,10.85,7,2,0,0,3,1,4,0,1
KR_8352684560,100,LOSE,772927,12.88,0,4,0,4,8,2,2,0,0
KR_8352684560,200,WIN,772927,12.88,4,1,0,0,13,4,2,3,2
KR_8352638740,100,LOSE,853363,14.22,0,4,1,10,47,0,0,0,0
KR_8352638740,200,WIN,853363,14.22,5,0,2,1,52,6,0,3,2
KR_8352591329,100,LOSE,908781,15.15,5,5,3,1,14,1,4,0,1
KR_8352591329,200,WIN,908781,15.15,3,7,2,3,16,5,2,3,1
KR_8352519611,100,LOSE,908521,15.14,0,3,0,3,18,6,3,2,0
KR_8352519611,200,WIN,908521,15.14,1,1,1,3,15,7,2,1,2
KR_8352072795,100,LOSE,976579,16.28,1,3,0,3,61,8,2,0,2
