matchId,teamId,win,laneEventTimestampMs,laneOutcome,adc_kills,adc_deaths,support_kills,support_deaths,jungle_kills,jungle_deaths,support_wardsPlaced,team_hordeKills,team_dragonKills,adc_masteryPoints,support_masteryPoints
KR_8349880288,100,True,761693,WIN,9,1,2,1,3,2,10,2,1,22998,337270
KR_8349880288,200,False,761693,LOSE,1,6,1,5,2,5,8,1,0,188831,24776
KR_8349818217,100,False,860726,WIN,1,3,0,3,5,2,9,1,1,549650,30741
KR_8349818217,200,True,860726,LOSE,3,1,1,1,0,3,7,2,1,521605,60385
KR_8353324927,100,False,682332,LOSE,1,4,2,1,2,2,11,3,0,86641,45996
KR_8353324927,200,True,682332,WIN,4,1,0,3,4,1,8,0,1,64370,17440
KR_8353020393,100,True,934713,WIN,3,2,0,1,4,6,15,0,2,471227,270221
KR_8353020393,200,False,934713,LOSE,2,2,3,0,3,5,51,3,0,81607,28864
KR_8352894699,100,True,854631,WIN,4,2,2,2,3,2,13,0,0,25211,8223
KR_8352894699,200,False,854631,LOSE,6,2,1,5,0,4,15,3,1,38124,143101
KR_8352855419,100,False,964363,WIN,2,2,0,2,1,1,10,0,1,263134,341963
KR_8352855419,200,True,964363,LOSE,4,1,0,2,1,1,11,3,0,16916,5868
KR_8354515597,100,False,792273,LOSE,5,2,0,2,0,4,11,0,1,206512,156818
KR_8354515597,200,True,792273,WIN,2,3,2,2,4,1,9,3,1,134091,171191
KR_8340812944,100,False,923348,LOSE,1,3,2,1,0,4,16,2,0,17575,920051
KR_8340812944,200,True,923348,WIN,4,0,2,1,1,2,17,1,1,349568,480305
KR_8340462682,100,True,917267,WIN,8,0,1,1,4,1,11,0,2,32039,416354
KR_8340462682,200,False,917267,LOSE,0,5,1,3,2,5,14,3,0,38405,36350
KR_8339770559,100,True,927126,LOSE,2,1,1,1,1,0,18,3,0,333014,6169714
KR_8339770559,200,False,927126,WIN,1,1,0,1,0,2,11,0,2,4308787,354214
KR_8339596339,100,True,960915,WIN,5,5,2,2,4,1,16,3,1,25747,13712
KR_8339596339,200,False,960915,LOSE,2,3,2,4,3,4,17,0,0,104247,338797
KR_8339561226,100,False,821850,LOSE,0,2,1,3,6,0,10,0,0,485999,440940
KR_8339561226,200,True,821850,WIN,3,0,0,2,3,2,10,3,1,85877,87205
KR_8338506348,100,True,1015295,LOSE,9,5,0,7,2,4,6,0,2,357045,104614
KR_8338506348,200,False,1015295,WIN,8,6,0,3,5,2,12,3,0,277237,22053
KR_8337238954,100,True,957294,LOSE,2,2,1,5,8,3,15,3,0,545036,11327
KR_8337238954,200,False,957294,WIN,3,2,3,5,2,5,12,0,1,31216,17085
KR_8354465473,100,True,967908,LOSE,4,3,1,7,4,1,17,3,0,48436,37493
KR_8354465473,200,False,967908,WIN,6,4,3,2,3,2,13,0,1,237736,84272
KR_8354442480,100,True,788128,WIN,2,0,2,2,5,2,7,0,1,112232,74298
KR_8354442480,200,False,788128,LOSE,1,2,2,2,2,3,22,3,0,99307,6355
KR_8354423129,100,False,798441,LOSE,1,3,0,5,4,0,10,3,0,133410,25468
KR_8354423129,200,True,798441,WIN,6,2,0,1,1,0,12,0,1,91441,64129
KR_8354389706,100,True,559828,WIN,4,1,1,0,0,1,2,0,1,124603,645870
KR_8354389706,200,False,559828,LOSE,1,1,0,3,3,2,6,3,0,62653,656634
KR_8352618730,100,False,657936,LOSE,1,6,0,5,0,1,4,0,0,190278,119322
KR_8352618730,200,True,657936,WIN,8,1,2,0,4,0,10,3,1,10709,37716
KR_8352582208,100,True,674265,WIN,9,0,2,1,4,1,5,0,0,4185709,50094
KR_8352582208,200,False,674265,LOSE,2,4,0,5,0,6,8,0,0,138567,5737
KR_8352530708,100,False,764672,LOSE,3,7,2,6,2,3,9,0,0,66240,34207
KR_8352530708,200,True,764672,WIN,7,2,7,3,1,1,8,3,2,190278,170345
KR_8352457292,100,True,700094,LOSE,0,2,1,1,2,1,11,3,0,219507,2360923
KR_8352457292,200,False,700094,WIN,1,0,4,1,3,2,8,0,1,59430,29899
KR_8352398224,100,True,1132498,LOSE,3,4,1,3,3,3,41,1,1,138567,22558
KR_8352398224,200,False,1132498,WIN,4,2,1,3,2,6,22,2,0,150277,594645
KR_8352334663,100,True,831651,WIN,7,1,1,1,9,2,10,3,0,92555,3500
KR_8352334663,200,False,831651,LOSE,1,5,1,4,1,3,11,0,1,107090,35940
KR_8352266953,100,False,1042845,LOSE,3,2,1,1,11,1,13,0,2,96482,2656109
KR_8352266953,200,True,1042845,WIN,2,3,0,7,4,5,24,3,0,190278,191737
KR_8352220684,100,False,1007863,LOSE,8,5,2,5,3,3,18,3,0,2130330,5122
KR_8352220684,200,True,1007863,WIN,7,3,2,5,3,3,18,0,2,401246,149062
KR_8352164865,100,True,876454,LOSE,1,5,2,3,7,1,15,3,0,156577,14245
KR_8352164865,200,False,876454,WIN,7,0,1,2,2,4,14,0,1,38214,7683
KR_8345220288,100,False,979593,LOSE,4,4,3,3,1,3,14,0,1,71586,48388
KR_8345220288,200,True,979593,WIN,2,4,1,2,4,1,12,3,1,35940,41375
KR_8345191325,100,False,803349,LOSE,1,5,2,5,8,2,9,0,0,632517,301564
KR_8345191325,200,True,803349,WIN,4,3,3,5,4,2,9,3,2,408414,60476
KR_8347286643,100,False,1041956,WIN,1,5,5,1,1,3,17,3,0,74719,9290
KR_8347286643,200,True,1041956,LOSE,4,2,0,3,5,3,20,0,1,560865,2167018
KR_8346287612,100,False,825096,LOSE,4,1,2,3,3,4,12,2,1,13364,79173
KR_8346287612,200,True,825096,WIN,4,5,0,2,6,2,10,1,1,287767,3046
KR_8346095332,100,True,830569,LOSE,2,3,2,2,4,2,4,3,0,46532,148271
KR_8346095332,200,False,830569,WIN,4,1,0,5,2,1,7,0,1,870940,196920
KR_8344008039,100,False,935354,WIN,1,4,4,5,7,3,14,0,0,46221,604609
KR_8344008039,200,True,935354,LOSE,5,6,1,4,3,2,11,3,1,22960,148271
KR_8342823858,100,False,807336,WIN,3,0,0,2,3,1,7,3,0,559043,128255
KR_8342823858,200,True,807336,LOSE,2,2,0,2,0,1,8,0,1,256001,148271
KR_8352311133,100,False,731097,LOSE,1,3,1,3,3,1,32,3,0,115596,21498
KR_8352311133,200,True,731097,WIN,4,0,0,2,3,5,9,0,1,240062,2622
KR_8349071285,100,False,942602,LOSE,3,1,1,3,5,3,12,3,0,98100,64933
KR_8349071285,200,True,942602,WIN,4,3,1,1,2,3,10,0,1,22505,64814
KR_8348777398,100,True,1024490,LOSE,4,3,1,4,6,1,17,0,1,136536,48717
KR_8348777398,200,False,1024490,WIN,2,5,2,5,1,3,19,3,1,66823,20638
KR_8348761041,100,True,1176111,WIN,7,4,0,2,12,6,16,0,0,21165,98184
KR_8348761041,200,False,1176111,LOSE,3,5,2,4,5,7,12,3,1,98592,306708
KR_8348732782,100,False,998245,LOSE,2,3,3,5,5,3,18,0,0,1039321,102093
KR_8348732782,200,True,998245,WIN,7,4,1,5,1,5,10,3,0,5697,207900
KR_8348721346,100,False,1216943,LOSE,1,3,0,4,2,5,16,3,0,77000,48717
KR_8348721346,200,True,1216943,WIN,4,2,0,1,5,2,24,0,3,90082,46340
KR_8348700420,100,False,789261,LOSE,2,4,1,3,3,1,10,0,0,32042,180010
KR_8348700420,200,True,789261,WIN,2,2,3,2,4,1,7,3,1,160969,2429803
KR_8348681640,100,True,714312,WIN,3,1,3,0,1,0,5,0,1,18329,38332
KR_8348681640,200,False,714312,LOSE,0,5,1,3,2,0,5,3,0,1538295,180010
KR_8348680468,100,False,901943,WIN,3,3,0,3,4,3,10,0,1,17794,150969
KR_8348680468,200,True,901943,LOSE,4,3,0,3,2,1,10,3,1,409961,48717
KR_8348682185,100,False,955141,LOSE,4,3,0,1,1,3,15,1,0,37022,21353
KR_8348682185,200,True,955141,WIN,0,1,0,3,7,1,11,2,2,362670,48717
KR_8348671241,100,False,885876,LOSE,3,3,0,3,4,3,45,3,2,60191,26081
KR_8348671241,200,True,885876,WIN,0,4,3,2,7,2,11,0,0,73461,207900
KR_8348653812,100,True,641471,WIN,2,1,3,3,2,0,4,3,0,4839,12788
KR_8348653812,200,False,641471,LOSE,4,2,0,3,0,1,2,0,1,497213,153732
KR_8348648607,100,True,554384,LOSE,0,2,1,4,1,1,2,3,0,36649,362050
KR_8348648607,200,False,554384,WIN,2,1,4,1,1,0,4,0,1,37658,403348
KR_8348630738,100,True,767270,WIN,4,1,1,6,4,0,7,3,1,355417,13577
KR_8348630738,200,False,767270,LOSE,2,2,2,3,4,2,9,0,1,138212,362050
KR_8348623194,100,True,772561,WIN,1,2,1,1,4,1,5,2,1,174056,13323
KR_8348623194,200,False,772561,LOSE,2,2,0,1,2,0,21,1,0,127432,17236
KR_8346651622,100,False,1002990,LOSE,2,3,2,3,3,4,11,3,0,138878,67388
KR_8346651622,200,True,1002990,WIN,5,4,1,1,4,0,18,0,2,867410,872394
KR_8346630076,100,True,961914,LOSE,1,4,0,2,3,0,12,2,0,62462,180010
KR_8346630076,200,False,961914,WIN,4,1,2,1,1,2,14,1,2,115220,509774
KR_8346615333,100,True,905271,WIN,6,2,1,2,5,0,10,3,1,119588,48717
KR_8346615333,200,False,905271,LOSE,1,5,2,4,2,4,4,0,0,34790,358819
KR_8346586794,100,True,933122,LOSE,1,4,1,4,4,1,15,1,1,511903,616055
KR_8346586794,200,False,933122,WIN,6,1,0,1,3,1,12,2,1,55853,98184
KR_8346587022,100,False,702757,LOSE,1,4,0,4,0,0,5,3,0,108993,401314
KR_8346587022,200,True,702757,WIN,4,0,0,1,4,0,16,0,1,29556,17236
KR_8346553957,100,False,821640,LOSE,0,2,0,3,2,0,8,0,0,154131,362050
KR_8346553957,200,True,821640,WIN,1,0,0,0,4,1,11,3,1,93541,65224
KR_8346553440,100,True,1078179,WIN,1,2,0,2,4,0,16,3,0,137315,872394
KR_8346553440,200,False,1078179,LOSE,2,2,0,0,3,4,8,0,1,25400,521388
KR_8346524665,100,False,1035980,LOSE,0,2,2,4,4,1,13,1,1,33376,872394
KR_8346524665,200,True,1035980,WIN,4,1,1,4,4,5,17,2,0,89438,616055
KR_8346505969,100,True,1004471,LOSE,3,3,3,4,1,1,12,3,1,96183,2561317
KR_8346505969,200,False,1004471,WIN,4,3,1,2,6,3,14,0,0,461668,362050
KR_8352457173,100,True,836669,WIN,3,4,3,4,7,3,10,1,1,51191,7616
KR_8352457173,200,False,836669,LOSE,5,4,4,2,1,1,14,2,1,9892,9651
KR_8350585582,100,True,875996,WIN,3,1,1,2,6,0,9,2,2,272355,57286
KR_8350585582,200,False,875996,LOSE,1,5,0,3,3,2,15,1,0,41821,89952
KR_8350530651,100,False,738469,LOSE,1,6,2,5,6,1,9,3,1,152913,31248
KR_8350530651,200,True,738469,WIN,1,3,4,2,5,3,10,0,0,181687,183860
KR_8349785470,100,True,965465,LOSE,3,4,4,1,8,3,58,0,0,42871,13238
KR_8349785470,200,False,965465,WIN,2,4,1,7,7,3,9,3,1,553580,72702
KR_8349739360,100,True,936549,WIN,2,4,2,3,4,3,17,2,0,102385,72702
KR_8349739360,200,False,936549,LOSE,1,2,2,5,7,1,11,1,2,172040,199583
KR_8349676968,100,True,938615,LOSE,1,3,0,2,3,0,10,3,1,204991,10534
KR_8349676968,200,False,938615,WIN,2,1,0,2,4,4,14,0,1,51191,119894
KR_8349619070,100,True,637970,WIN,5,0,2,2,2,1,7,0,0,39670,240373
KR_8349619070,200,False,637970,LOSE,1,4,1,3,1,2,6,1,0,34839,297075
KR_8349548786,100,True,953301,WIN,1,2,0,0,7,1,15,3,0,51191,3511321
KR_8349548786,200,False,953301,LOSE,2,3,0,3,2,1,8,0,2,19063,238338
KR_8348593346,100,False,1009040,WIN,5,3,1,6,6,6,11,2,0,90021,111666
KR_8348593346,200,True,1009040,LOSE,7,2,0,6,8,3,18,1,2,51268,1387403
KR_8348562685,100,False,825506,LOSE,5,5,1,5,2,1,10,0,0,114839,550538
KR_8348562685,200,True,825506,WIN,1,3,3,2,3,1,8,3,2,51191,91428
KR_8348536691,100,True,975975,WIN,6,2,2,1,7,1,16,0,2,63926,3555
KR_8348536691,200,False,975975,LOSE,1,3,0,5,3,1,13,3,0,15098,60197
KR_8348360721,100,False,792959,LOSE,0,4,0,4,3,3,11,1,0,356656,1906
KR_8348360721,200,True,792959,WIN,3,0,2,1,4,3,9,2,1,51191,20580
KR_8348316322,100,True,889224,WIN,2,2,0,0,3,1,12,0,1,51191,1120831
KR_8348316322,200,False,889224,LOSE,2,2,0,3,0,2,12,3,0,27202,788451
KR_8348252730,100,True,825049,WIN,1,1,2,2,1,0,9,3,0,17490,81035
KR_8348252730,200,False,825049,LOSE,0,2,1,1,5,2,9,0,2,172040,60828
KR_8346498531,100,True,1002155,WIN,3,3,0,3,2,3,16,3,1,15570,88711
KR_8346498531,200,False,1002155,LOSE,2,4,5,1,5,1,14,0,1,54415,33146
KR_8346499295,100,False,886694,LOSE,0,0,2,2,0,3,7,0,0,79611,10071
KR_8346499295,200,True,886694,WIN,3,1,0,0,4,0,10,3,1,152913,17987
KR_8345330647,100,False,827070,LOSE,3,2,0,2,2,0,11,3,0,339037,13016
KR_8345330647,200,True,827070,WIN,4,1,0,2,0,0,6,0,1,37392,15827
KR_8345316498,100,False,932595,LOSE,5,3,1,3,9,2,12,1,2,47820,108936
KR_8345316498,200,True,932595,WIN,3,3,1,5,2,7,131,2,0,1537134,2296682
KR_8343798840,100,True,804745,WIN,0,0,0,0,5,1,8,3,1,51268,25079
KR_8343798840,200,False,804745,LOSE,0,2,1,2,1,1,8,0,0,54044,11020
KR_8343789770,100,False,1030600,LOSE,4,2,0,2,2,4,16,0,1,136135,39296
KR_8343789770,200,True,1030600,WIN,3,2,1,4,3,1,16,3,1,51268,12618
KR_8343785268,100,True,858096,WIN,4,1,0,4,7,0,7,3,1,33720,3416
KR_8343785268,200,False,858096,LOSE,1,5,1,5,2,4,18,0,0,83879,3023
KR_8342903297,100,True,1006496,LOSE,2,0,1,1,4,1,9,1,0,104389,140008
KR_8342903297,200,False,1006496,WIN,1,0,0,3,0,3,10,2,2,31344,1006030
KR_8342168819,100,True,1006519,WIN,2,2,0,2,6,2,63,3,2,104389,12178
KR_8342168819,200,False,1006519,LOSE,4,4,0,3,3,4,9,0,0,76614,17461
KR_8341433882,100,False,1131803,WIN,1,7,0,3,7,2,18,3,2,250709,15949
KR_8341433882,200,True,1131803,LOSE,11,2,0,3,3,4,18,0,1,108041,67236
KR_8341373688,100,False,1213135,LOSE,2,3,0,4,1,2,29,2,0,48639,323694
KR_8341373688,200,True,1213135,WIN,5,1,1,0,8,3,25,1,2,38475,410213
KR_8340874105,100,False,940921,LOSE,2,1,1,1,3,3,12,0,1,215613,1250673
KR_8340874105,200,True,940921,WIN,4,2,0,1,2,2,16,3,1,602083,138382
KR_8354672628,100,True,989291,LOSE,2,6,2,2,5,4,14,1,2,43647,144853
KR_8354672628,200,False,989291,WIN,4,4,2,2,5,4,18,2,0,553961,103192
KR_8354633510,100,True,1030347,WIN,5,1,1,0,4,0,15,3,2,1592052,107379
KR_8354633510,200,False,1030347,LOSE,0,5,0,3,2,3,15,0,0,313747,196611
KR_8345442714,100,True,863792,WIN,7,0,3,0,5,1,12,1,1,765316,103192
KR_8345442714,200,False,863792,LOSE,0,5,0,3,1,4,5,2,0,26907,39525
KR_8349031089,100,False,509413,LOSE,0,0,1,1,2,0,4,0,0,31189,13805
KR_8349031089,200,True,509413,WIN,0,1,1,0,2,1,4,0,1,26002,13326
KR_8342789107,100,True,1079576,LOSE,5,2,0,6,9,3,27,1,1,103586,71351
KR_8342789107,200,False,1079576,WIN,5,5,2,5,6,3,15,2,1,43614,1283186
KR_8342746292,100,True,798789,WIN,1,0,1,0,8,1,12,0,1,42969,204455
KR_8342746292,200,False,798789,LOSE,0,3,0,3,3,3,18,3,0,4185709,91122
KR_8348225932,100,False,988582,LOSE,5,6,5,4,5,3,19,0,0,603215,2172136
KR_8348225932,200,True,988582,WIN,8,8,1,3,5,1,16,3,2,397423,252775
KR_8348174382,100,False,772160,LOSE,2,5,1,7,6,0,5,3,0,123667,683
KR_8348174382,200,True,772160,WIN,8,3,1,2,3,1,10,0,1,397423,495846
KR_8348102915,100,False,712528,LOSE,3,5,1,3,4,0,6,2,0,93530,45954
KR_8348102915,200,True,712528,WIN,7,2,0,3,1,1,6,1,1,397423,255800
KR_8346073739,100,True,982964,LOSE,4,5,1,4,10,1,13,3,0,397423,4109
KR_8346073739,200,False,982964,WIN,3,2,2,7,9,3,12,0,2,19326,649644
KR_8346030203,100,True,765558,WIN,6,1,0,1,2,2,7,0,1,397423,1198611
KR_8346030203,200,False,765558,LOSE,1,2,0,3,5,3,11,3,0,405870,32229
KR_8345966340,100,True,800408,LOSE,1,1,0,2,1,2,6,0,1,397423,264011
KR_8345966340,200,False,800408,WIN,1,1,2,1,1,0,9,3,0,134703,18742
KR_8344296947,100,False,839210,LOSE,3,5,1,3,2,1,40,0,0,51407,33853
KR_8344296947,200,True,839210,WIN,7,3,0,2,3,1,127,3,2,397423,83995
KR_8344250551,100,True,762037,LOSE,5,6,0,1,7,1,9,1,0,397423,405936
KR_8344250551,200,False,762037,WIN,5,3,2,3,1,2,10,2,1,404349,18531
KR_8344197339,100,True,882464,WIN,5,2,2,0,5,0,16,1,0,397423,134609
KR_8344197339,200,False,882464,LOSE,1,5,1,6,1,3,17,2,2,88518,71252
KR_8344145539,100,False,769314,LOSE,0,3,0,3,1,2,15,3,0,43953,207955
KR_8344145539,200,True,769314,WIN,2,0,0,1,7,0,10,0,1,397423,501831
KR_8344102735,100,False,884382,LOSE,1,5,1,4,4,3,13,3,0,187979,82309
KR_8344102735,200,True,884382,WIN,9,1,2,4,4,1,33,0,2,397423,2660
KR_8343373298,100,False,796981,LOSE,2,4,0,3,0,1,17,2,0,397423,2613
KR_8343373298,200,True,796981,WIN,3,1,4,1,2,0,11,1,1,3467,678084
KR_8343301034,100,False,956095,LOSE,5,6,3,6,3,2,10,3,0,13551,20391
KR_8343301034,200,True,956095,WIN,6,5,2,6,4,2,6,0,1,397423,5492
KR_8343240235,100,False,735412,LOSE,3,2,1,5,0,0,32,3,1,219825,1220
KR_8343240235,200,True,735412,WIN,4,3,1,1,0,0,3,0,0,246096,21020
KR_8343180162,100,False,816782,LOSE,5,4,0,4,1,5,21,0,0,397423,126691
KR_8343180162,200,True,816782,WIN,7,2,1,3,5,1,5,3,2,87413,8271
KR_8343106365,100,True,823017,WIN,2,2,4,1,2,1,12,0,0,18019,1083025
KR_8343106365,200,False,823017,LOSE,1,3,2,3,3,1,10,3,0,397423,27830
KR_8343040127,100,True,799741,LOSE,6,7,0,5,2,3,7,3,0,397423,6811
KR_8343040127,200,False,799741,WIN,6,3,5,4,4,1,10,0,1,229811,2205274
KR_8342960123,100,True,852845,WIN,1,2,1,3,6,5,12,1,1,397423,2239246
KR_8342960123,200,False,852845,LOSE,2,2,4,2,4,1,6,2,0,52102,3585519
KR_8342881920,100,True,1005225,LOSE,4,4,1,2,5,2,12,3,1,50384,7241
KR_8342881920,200,False,1005225,WIN,6,5,1,1,4,2,15,0,1,397423,43795
KR_8340410873,100,True,805592,WIN,4,0,3,3,8,1,5,0,1,397423,7894
KR_8340410873,200,False,805592,LOSE,3,3,0,5,3,3,9,3,1,7509,879159
KR_8340358064,100,False,876827,LOSE,2,3,2,8,2,3,10,0,0,41655,39596
KR_8340358064,200,True,876827,WIN,8,2,1,4,7,1,11,3,1,397423,6812
KR_8340289722,100,False,857003,LOSE,0,7,0,5,0,0,12,0,0,35045,24111
KR_8340289722,200,True,857003,WIN,11,0,0,0,1,2,9,3,2,397423,35396
KR_8340206653,100,False,927295,LOSE,2,6,0,6,3,4,3,3,0,50306,35396
KR_8340206653,200,True,927295,WIN,7,1,1,2,8,3,10,0,2,133316,53090
KR_8340151605,100,True,816537,WIN,8,0,1,0,2,0,2,0,1,397423,35396
KR_8340151605,200,False,816537,LOSE,0,5,0,5,3,2,8,3,0,168302,1643330
KR_8352571368,100,True,882999,LOSE,3,7,2,1,4,4,12,0,0,159851,121438
KR_8352571368,200,False,882999,WIN,7,4,3,3,4,2,16,3,2,614573,5237454
KR_8352507096,100,False,898294,LOSE,1,6,1,5,0,2,7,0,0,54025,27479
KR_8352507096,200,True,898294,WIN,8,0,1,1,7,0,14,3,2,118616,116538
KR_8352452610,100,True,866579,WIN,5,3,2,5,3,0,5,3,1,3757,575847
KR_8352452610,200,False,866579,LOSE,3,6,1,3,3,1,18,0,1,77144,68908
KR_8347832160,100,False,878391,LOSE,1,2,1,2,3,2,14,3,1,1328301,61013
KR_8347832160,200,True,878391,WIN,3,3,0,0,3,2,8,0,0,2344265,34127
KR_8347796744,100,True,800761,LOSE,2,4,1,2,1,2,14,3,0,79741,19179
KR_8347796744,200,False,800761,WIN,1,1,1,2,6,2,14,0,0,45565,28968
KR_8345510010,100,False,931837,LOSE,1,3,1,4,11,1,15,3,1,44576,205630
KR_8345510010,200,True,931837,WIN,6,4,0,4,4,1,30,0,0,296047,106497
KR_8345450785,100,False,792490,WIN,1,3,1,5,9,3,6,3,0,13168,36904
KR_8345450785,200,True,792490,LOSE,3,4,6,4,2,2,7,0,1,17610,13863
KR_8340857157,100,True,737811,LOSE,1,3,0,3,1,3,14,0,0,406893,16068
KR_8340857157,200,False,737811,WIN,1,0,1,1,7,0,10,3,1,2372,1772266
KR_8340822353,100,False,925583,WIN,5,2,2,3,2,1,11,2,2,299504,168624
KR_8340822353,200,True,925583,LOSE,0,5,1,3,7,2,5,1,0,162864,1738294
KR_8339391670,100,False,1016337,LOSE,3,3,2,2,4,3,36,1,1,136221,1856939
KR_8339391670,200,True,1016337,WIN,2,4,1,3,3,0,19,2,0,37007,211431
KR_8337114718,100,True,711119,WIN,0,1,0,3,1,2,6,3,1,86555,36148
KR_8337114718,200,False,711119,LOSE,2,0,1,0,6,0,34,0,1,152006,17320
KR_8337105176,100,False,935435,WIN,4,3,1,1,2,3,21,3,1,45084,243601
KR_8337105176,200,True,935435,LOSE,5,4,0,3,0,3,15,0,0,16449,7148
KR_8353577189,100,True,920053,LOSE,0,3,1,2,1,1,8,0,0,70571,131126
KR_8353577189,200,False,920053,WIN,2,0,0,0,4,3,9,3,2,6519,12793
KR_8353521463,100,True,803768,LOSE,1,3,2,2,8,3,6,3,0,186225,102168
KR_8353521463,200,False,803768,WIN,5,2,1,3,1,2,17,0,1,381742,794
KR_8353491197,100,False,1033325,LOSE,1,4,7,4,3,2,14,0,0,13145,2503
KR_8353491197,200,True,1033325,WIN,5,4,2,4,2,2,18,3,1,116451,219237
KR_8353382827,100,False,853665,LOSE,2,3,0,3,2,2,10,3,0,1662807,8024
KR_8353382827,200,True,853665,WIN,3,2,0,2,5,2,50,0,2,26483,434195
KR_8353306828,100,True,832199,LOSE,2,3,0,3,2,1,10,0,1,37011,84163
KR_8353306828,200,False,832199,WIN,4,2,2,1,2,2,14,3,0,333649,33839
KR_8353223972,100,True,1059450,LOSE,5,0,4,0,5,0,12,2,2,369855,77721
KR_8353223972,200,False,1059450,WIN,1,5,0,3,0,3,20,1,0,24732,755715
KR_8350462779,100,True,955231,WIN,4,2,1,2,8,2,12,3,0,8151,1687677
KR_8350462779,200,False,955231,LOSE,1,4,1,4,6,3,14,0,1,47273,372059
KR_8350426080,100,True,1073807,WIN,1,2,0,4,2,2,15,3,1,40009,124415
KR_8350426080,200,False,1073807,LOSE,4,2,0,3,1,3,12,0,2,109720,142157
KR_8350352989,100,True,1212957,LOSE,3,3,0,1,1,2,20,3,1,223074,226965
KR_8350352989,200,False,1212957,WIN,1,2,1,2,1,0,10,0,1,19460,971386
KR_8350320460,100,True,953843,WIN,3,4,1,1,3,2,10,3,2,105545,1195
KR_8350320460,200,False,953843,LOSE,3,2,0,3,5,2,17,0,0,79664,3722
KR_8347253895,100,False,775996,WIN,2,5,5,1,7,1,5,3,1,13689,116071
KR_8347253895,200,True,775996,LOSE,6,4,1,4,3,3,9,0,0,189204,60511
KR_8340966617,100,False,927515,WIN,3,4,1,5,1,3,11,0,0,13858,1252467
KR_8340966617,200,True,927515,LOSE,4,3,1,2,5,3,10,3,0,55932,35551
KR_8340011946,100,False,892387,LOSE,2,4,4,3,3,2,10,3,0,71449,478616
KR_8340011946,200,True,892387,WIN,3,3,1,2,5,2,15,0,1,61219,21895
KR_8354629925,100,False,883259,LOSE,2,7,2,2,2,2,13,0,0,29072,94185
KR_8354629925,200,True,883259,WIN,6,2,1,1,0,4,8,3,1,504776,11159
KR_8354604650,100,True,1032649,WIN,4,1,4,3,8,1,18,2,1,29072,100176
KR_8354604650,200,False,1032649,LOSE,3,3,0,3,1,2,12,1,1,2566867,15592
KR_8354584528,100,True,822781,WIN,2,1,3,2,5,0,10,3,2,57737,1243666
KR_8354584528,200,False,822781,LOSE,1,4,0,5,3,3,7,0,0,212151,94847
KR_8354560092,100,False,563490,LOSE,0,2,2,2,5,0,21,0,0,45600,20583
KR_8354560092,200,True,563490,WIN,4,2,0,3,0,2,4,0,0,125042,607067
KR_8354531508,100,True,915088,WIN,6,2,1,0,4,0,12,3,1,1250998,41184
KR_8354531508,200,False,915088,LOSE,2,3,1,3,0,2,14,0,0,14421,327009
KR_8354500115,100,False,1012332,WIN,2,4,1,3,4,1,15,1,2,388732,158354
KR_8354500115,200,True,1012332,LOSE,3,1,0,4,5,1,13,2,0,10606,35684
KR_8354463238,100,True,1000523,LOSE,2,2,4,3,11,1,16,2,1,39760,4943
KR_8354463238,200,False,1000523,WIN,1,1,1,6,4,5,13,1,1,45600,56738
KR_8354446048,100,False,910546,LOSE,2,2,0,4,6,2,11,3,0,22561,64227
KR_8354446048,200,True,910546,WIN,3,5,1,3,5,0,8,0,2,241378,117446
KR_8354422006,100,True,833328,WIN,3,0,0,2,5,1,15,0,1,59021,2958
KR_8354422006,200,False,833328,LOSE,2,3,1,2,4,4,7,3,0,394164,26656
KR_8354843501,100,False,966636,LOSE,3,3,2,2,6,2,13,0,0,2240864,58335
KR_8354843501,200,True,966636,WIN,4,2,1,4,1,6,13,3,1,264605,4543
KR_8353667594,100,False,966916,WIN,3,4,1,5,2,3,15,3,0,178819,493326
KR_8353667594,200,True,966916,LOSE,6,2,1,2,8,2,16,0,2,264605,31265
KR_8353588294,100,True,882074,WIN,1,5,2,1,5,1,11,3,1,152149,20986
KR_8353588294,200,False,882074,LOSE,3,2,1,3,1,1,13,0,1,185415,55853
KR_8353521338,100,True,903378,LOSE,3,4,1,1,5,2,10,0,0,180311,184252
KR_8353521338,200,False,903378,WIN,4,4,0,2,4,2,26,3,1,133535,85974
KR_8352808129,100,True,889559,WIN,6,3,4,3,2,2,13,3,1,29842,867602
KR_8352808129,200,False,889559,LOSE,3,5,1,5,4,5,13,0,1,145309,9519
KR_8352733915,100,True,1033589,WIN,5,1,0,2,9,1,19,2,1,114542,746848
KR_8352733915,200,False,1033589,LOSE,0,3,0,4,2,3,15,1,1,169106,780461
KR_8352616820,100,False,1029540,WIN,3,0,1,0,6,2,16,0,2,82359,543037
KR_8352616820,200,True,1029540,LOSE,0,2,1,5,2,2,12,3,0,354983,196082
KR_8352542580,100,True,957509,WIN,2,1,6,4,7,3,17,2,0,28885,162335
KR_8352542580,200,False,957509,LOSE,0,3,1,1,10,6,12,1,2,173950,12460
KR_8351970296,100,True,999417,LOSE,2,4,2,3,3,4,9,2,0,169374,69247
KR_8351970296,200,False,999417,WIN,3,4,1,2,9,3,11,1,1,96442,811624
KR_8351916001,100,True,711636,LOSE,0,0,0,4,4,3,4,1,0,109083,241139
KR_8351916001,200,False,711636,WIN,1,1,4,0,0,1,12,2,1,180311,477225
